train/loss_MS_SSIM_step,train/loss_MSE_step,train/loss_BCE_step,epoch,step,val/loss_MS_SSIM,val/loss_MSE,val/loss_BCE,train/loss_MS_SSIM_epoch,train/loss_MSE_epoch,train/loss_BCE_epoch,test/loss_MS_SSIM,test/loss_MSE,test/loss_BCE
55.98185729980469,0.1478448510169983,0.6910305023193359,0,49,,,,,,,,,
45.61215591430664,0.11437996476888657,0.6771174669265747,0,99,,,,,,,,,
42.65888977050781,0.13421139121055603,0.6555399894714355,0,149,,,,,,,,,
43.72859191894531,0.11621800065040588,0.6590328812599182,0,199,,,,,,,,,
42.25764465332031,0.12901218235492706,0.6504233479499817,0,249,,,,,,,,,
,,,0,295,40.64060974121094,0.11650418490171432,0.6460314989089966,,,,,,
,,,0,295,,,,47.17494583129883,0.1268722116947174,0.6676793694496155,,,
47.16069793701172,0.11820150911808014,0.6509432792663574,1,299,,,,,,,,,
44.98015213012695,0.11611124873161316,0.6490834951400757,1,349,,,,,,,,,
40.28749465942383,0.11755712330341339,0.6435679197311401,1,399,,,,,,,,,
36.88851547241211,0.11153379082679749,0.6363555788993835,1,449,,,,,,,,,
40.299232482910156,0.12484408915042877,0.6455274820327759,1,499,,,,,,,,,
36.810691833496094,0.1037243902683258,0.6284047365188599,1,549,,,,,,,,,
,,,1,591,37.901798248291016,0.10973112285137177,0.632135808467865,,,,,,
,,,1,591,,,,40.776344299316406,0.11309345066547394,0.6396661400794983,,,
45.12638854980469,0.10791821777820587,0.6243829727172852,2,599,,,,,,,,,
42.7816162109375,0.10761658102273941,0.6323326230049133,2,649,,,,,,,,,
37.799896240234375,0.11089520156383514,0.6421642899513245,2,699,,,,,,,,,
38.2016487121582,0.10974759608507156,0.6205347776412964,2,749,,,,,,,,,
33.01969909667969,0.11823032796382904,0.6250796914100647,2,799,,,,,,,,,
30.91803741455078,0.09683768451213837,0.6135644912719727,2,849,,,,,,,,,
,,,2,887,36.2530517578125,0.10634739696979523,0.6252543330192566,,,,,,
,,,2,887,,,,39.190635681152344,0.1082448959350586,0.629625678062439,,,
31.420028686523438,0.10796275734901428,0.627785325050354,3,899,,,,,,,,,
38.463314056396484,0.09583495557308197,0.6138176918029785,3,949,,,,,,,,,
29.943620681762695,0.10645604878664017,0.6270264983177185,3,999,,,,,,,,,
40.894161224365234,0.09771549701690674,0.6269508004188538,3,1049,,,,,,,,,
39.495025634765625,0.08878818154335022,0.6323597431182861,3,1099,,,,,,,,,
28.206897735595703,0.1022220030426979,0.6203446388244629,3,1149,,,,,,,,,
,,,3,1183,35.27174758911133,0.10069067031145096,0.6133662462234497,,,,,,
,,,3,1183,,,,37.751129150390625,0.10238966345787048,0.6174286007881165,,,
45.16765594482422,0.10901448875665665,0.6146621704101562,4,1199,,,,,,,,,
39.71006774902344,0.11192463338375092,0.6151233315467834,4,1249,,,,,,,,,
44.29072189331055,0.10377420485019684,0.6165517568588257,4,1299,,,,,,,,,
39.69300842285156,0.09902414679527283,0.633150577545166,4,1349,,,,,,,,,
32.89990997314453,0.09121212363243103,0.6131329536437988,4,1399,,,,,,,,,
40.38945007324219,0.11260082572698593,0.6192836761474609,4,1449,,,,,,,,,
,,,4,1479,35.29541015625,0.09982066601514816,0.6113952398300171,,,,,,
,,,4,1479,,,,38.113059997558594,0.1025824025273323,0.617753803730011,,,
33.89458465576172,0.09094296395778656,0.5855846405029297,5,1499,,,,,,,,,
35.45164489746094,0.08698175847530365,0.6076833605766296,5,1549,,,,,,,,,
30.687803268432617,0.09290354698896408,0.6025720834732056,5,1599,,,,,,,,,
46.12436294555664,0.10362215340137482,0.6137952208518982,5,1649,,,,,,,,,
31.733232498168945,0.09132762253284454,0.5960896611213684,5,1699,,,,,,,,,
32.957542419433594,0.07606431841850281,0.6167869567871094,5,1749,,,,,,,,,
,,,5,1775,34.32465744018555,0.09702567011117935,0.6053928732872009,,,,,,
,,,5,1775,,,,36.7967414855957,0.09851105511188507,0.6092116236686707,,,
45.72101974487305,0.10695704817771912,0.6107688546180725,6,1799,,,,,,,,,
41.27253341674805,0.09476017951965332,0.6137698292732239,6,1849,,,,,,,,,
33.4400520324707,0.09179095923900604,0.6096845269203186,6,1899,,,,,,,,,
35.78794479370117,0.09478899836540222,0.5844476222991943,6,1949,,,,,,,,,
41.02732467651367,0.07949374616146088,0.5931421518325806,6,1999,,,,,,,,,
42.2637825012207,0.1075289249420166,0.6176878213882446,6,2049,,,,,,,,,
,,,6,2071,33.685462951660156,0.09458547085523605,0.6003642082214355,,,,,,
,,,6,2071,,,,35.94272994995117,0.09433233737945557,0.6001695990562439,,,
42.495418548583984,0.09541890025138855,0.5978240966796875,7,2099,,,,,,,,,
33.59547805786133,0.08415484428405762,0.6215376853942871,7,2149,,,,,,,,,
37.334598541259766,0.08111748099327087,0.5863550901412964,7,2199,,,,,,,,,
35.60628890991211,0.08568671345710754,0.5935729146003723,7,2249,,,,,,,,,
31.35440444946289,0.08553378283977509,0.5817755460739136,7,2299,,,,,,,,,
39.98044204711914,0.09630677103996277,0.6096985936164856,7,2349,,,,,,,,,
,,,7,2367,33.223628997802734,0.0891050174832344,0.5885446667671204,,,,,,
,,,7,2367,,,,35.79915237426758,0.09363073110580444,0.5987724661827087,,,
34.725807189941406,0.0907447338104248,0.6000362634658813,8,2399,,,,,,,,,
35.474098205566406,0.10486903786659241,0.5919830799102783,8,2449,,,,,,,,,
43.884361267089844,0.11706878989934921,0.6116087436676025,8,2499,,,,,,,,,
35.65615463256836,0.09954889863729477,0.6034051179885864,8,2549,,,,,,,,,
32.246219635009766,0.08798567950725555,0.5821608901023865,8,2599,,,,,,,,,
35.799373626708984,0.08084341883659363,0.582956075668335,8,2649,,,,,,,,,
,,,8,2663,33.04607391357422,0.08935973793268204,0.5891636610031128,,,,,,
,,,8,2663,,,,34.8787727355957,0.08924654126167297,0.5892839431762695,,,
37.095726013183594,0.07592115551233292,0.5743376016616821,9,2699,,,,,,,,,
34.97554016113281,0.07500094175338745,0.5793154835700989,9,2749,,,,,,,,,
42.426185607910156,0.08583444356918335,0.5949251651763916,9,2799,,,,,,,,,
