train/loss_step,epoch,step,val/loss,train/loss_epoch,test/loss
0.5467044115066528,0,49,,,
0.44329124689102173,0,99,,,
0.4863634705543518,0,149,,,
0.5080825686454773,0,199,,,
0.45379430055618286,0,249,,,
,0,295,0.47092682123184204,,
,0,295,,0.46190401911735535,
0.3920705318450928,1,299,,,
0.4834350645542145,1,349,,,
0.42776158452033997,1,399,,,
0.3713204264640808,1,449,,,
0.42573705315589905,1,499,,,
0.3729189932346344,1,549,,,
,1,591,0.4210130274295807,,
,1,591,,0.42004331946372986,
0.40625637769699097,2,599,,,
0.4496963918209076,2,649,,,
0.39870595932006836,2,699,,,
0.40144118666648865,2,749,,,
0.46408766508102417,2,799,,,
0.45548784732818604,2,849,,,
,2,887,0.4824333190917969,,
,2,887,,0.4124487638473511,
0.36789777874946594,3,899,,,
0.4504954218864441,3,949,,,
0.4541224241256714,3,999,,,
0.3864313066005707,3,1049,,,
0.42357540130615234,3,1099,,,
0.3775903582572937,3,1149,,,
,3,1183,0.4090338945388794,,
,3,1183,,0.4084450602531433,
0.3886818587779999,4,1199,,,
0.4026913642883301,4,1249,,,
0.3941170573234558,4,1299,,,
0.43904051184654236,4,1349,,,
0.35929399728775024,4,1399,,,
0.4796198606491089,4,1449,,,
,4,1479,0.4446031451225281,,
,4,1479,,0.40481507778167725,
0.4157482385635376,5,1499,,,
0.3782891631126404,5,1549,,,
0.4122578501701355,5,1599,,,
0.428791344165802,5,1649,,,
0.44007909297943115,5,1699,,,
0.40259501338005066,5,1749,,,
,5,1775,0.4246196746826172,,
,5,1775,,0.4013340473175049,
0.4309481382369995,6,1799,,,
0.4692644476890564,6,1849,,,
0.3943900465965271,6,1899,,,
0.40137335658073425,6,1949,,,
0.36956846714019775,6,1999,,,
0.3847922682762146,6,2049,,,
,6,2071,0.4066940248012543,,
,6,2071,,0.40152108669281006,
0.40084174275398254,7,2099,,,
0.42048051953315735,7,2149,,,
0.38966530561447144,7,2199,,,
0.42302006483078003,7,2249,,,
0.40312835574150085,7,2299,,,
0.39887160062789917,7,2349,,,
,7,2367,0.4718380868434906,,
,7,2367,,0.39920249581336975,
0.42150500416755676,8,2399,,,
0.38156628608703613,8,2449,,,
0.35014277696609497,8,2499,,,
0.3827923536300659,8,2549,,,
0.39035171270370483,8,2599,,,
0.39324331283569336,8,2649,,,
,8,2663,0.42416515946388245,,
,8,2663,,0.3979645073413849,
0.39010095596313477,9,2699,,,
0.39943575859069824,9,2749,,,
0.39233553409576416,9,2799,,,
0.35964733362197876,9,2849,,,
0.42337101697921753,9,2899,,,
0.4146750867366791,9,2949,,,
,9,2959,0.39995092153549194,,
,9,2959,,0.3965400457382202,
0.4289282560348511,10,2999,,,
0.3682515621185303,10,3049,,,
0.38996389508247375,10,3099,,,
0.3826732039451599,10,3149,,,
0.39704230427742004,10,3199,,,
0.3879185914993286,10,3249,,,
,10,3255,0.398057222366333,,
,10,3255,,0.39564311504364014,
0.40605050325393677,11,3299,,,
0.4363265335559845,11,3349,,,
0.39611998200416565,11,3399,,,
0.43867620825767517,11,3449,,,
0.3570660352706909,11,3499,,,
0.3800671100616455,11,3549,,,
,11,3551,0.4286141097545624,,
,11,3551,,0.3947850167751312,
0.37342679500579834,12,3599,,,
0.3654717803001404,12,3649,,,
0.3400079607963562,12,3699,,,
0.41164886951446533,12,3749,,,
0.3680330514907837,12,3799,,,
,12,3847,0.4002414345741272,,
,12,3847,,0.3936455249786377,
0.348916232585907,13,3849,,,
0.40670913457870483,13,3899,,,
0.4198267459869385,13,3949,,,
0.4101824462413788,13,3999,,,
0.36195850372314453,13,4049,,,
0.37921348214149475,13,4099,,,
,13,4143,0.4279889166355133,,
,13,4143,,0.392795205116272,
0.3812115788459778,14,4149,,,
0.3731005787849426,14,4199,,,
0.41270115971565247,14,4249,,,
0.3812112808227539,14,4299,,,
0.4091619849205017,14,4349,,,
0.3477805554866791,14,4399,,,
,14,4439,0.40249544382095337,,
,14,4439,,0.39263907074928284,
0.39532268047332764,15,4449,,,
0.4153369963169098,15,4499,,,
0.41910964250564575,15,4549,,,
0.374769926071167,15,4599,,,
0.38430875539779663,15,4649,,,
