train/loss_MS_SSIM_step,train/loss_MSE_step,train/loss_BCE_step,epoch,step,val/loss_MS_SSIM,val/loss_MSE,val/loss_BCE,train/loss_MS_SSIM_epoch,train/loss_MSE_epoch,train/loss_BCE_epoch,test/loss_MS_SSIM,test/loss_MSE,test/loss_BCE
54.378570556640625,0.13873489201068878,0.6877773404121399,0,49,,,,,,,,,
51.746219635009766,0.1358492076396942,0.6719368696212769,0,99,,,,,,,,,
46.912288665771484,0.14209282398223877,0.6784236431121826,0,149,,,,,,,,,
45.200687408447266,0.1324000060558319,0.6846585273742676,0,199,,,,,,,,,
45.132469177246094,0.1375708281993866,0.6818466186523438,0,249,,,,,,,,,
,,,0,295,40.86520767211914,0.13421876728534698,0.682819128036499,,,,,,
,,,0,295,,,,46.043968200683594,0.1334628313779831,0.6813737750053406,,,
31.710403442382812,0.1386873722076416,0.6891679763793945,1,299,,,,,,,,,
35.259639739990234,0.14677932858467102,0.6807417273521423,1,349,,,,,,,,,
47.0593376159668,0.12944304943084717,0.6615989208221436,1,399,,,,,,,,,
41.65167236328125,0.13976648449897766,0.6777051687240601,1,449,,,,,,,,,
43.22534942626953,0.1261528730392456,0.6771928071975708,1,499,,,,,,,,,
40.69365310668945,0.14461776614189148,0.6824019551277161,1,549,,,,,,,,,
,,,1,591,38.72824478149414,0.1335051953792572,0.6812157034873962,,,,,,
,,,1,591,,,,42.02410125732422,0.13346704840660095,0.6818411946296692,,,
40.53253936767578,0.15016698837280273,0.6915566325187683,2,599,,,,,,,,,
42.775630950927734,0.13938221335411072,0.6886823773384094,2,649,,,,,,,,,
40.61478805541992,0.1193828210234642,0.6811771988868713,2,699,,,,,,,,,
50.12596893310547,0.12243437021970749,0.6773103475570679,2,749,,,,,,,,,
48.932247161865234,0.12648825347423553,0.6822918057441711,2,799,,,,,,,,,
60.1292839050293,0.10476652532815933,0.6788723468780518,2,849,,,,,,,,,
,,,2,887,40.182777404785156,0.1342701017856598,0.6834661364555359,,,,,,
,,,2,887,,,,41.72102737426758,0.13300210237503052,0.6810766458511353,,,
35.21961975097656,0.12284073233604431,0.6849950551986694,3,899,,,,,,,,,
40.06584930419922,0.14281851053237915,0.6807268857955933,3,949,,,,,,,,,
32.585121154785156,0.13019943237304688,0.6820964813232422,3,999,,,,,,,,,
48.950828552246094,0.1315191090106964,0.6790168285369873,3,1049,,,,,,,,,
41.396461486816406,0.10650883615016937,0.6844135522842407,3,1099,,,,,,,,,
48.0245361328125,0.13349774479866028,0.6701357960700989,3,1149,,,,,,,,,
,,,3,1183,40.15192413330078,0.13256999850273132,0.6793978214263916,,,,,,
,,,3,1183,,,,42.0411491394043,0.13240809738636017,0.679802656173706,,,
35.99256134033203,0.12586791813373566,0.6814473867416382,4,1199,,,,,,,,,
38.96196365356445,0.14008468389511108,0.690761387348175,4,1249,,,,,,,,,
42.023109436035156,0.13060545921325684,0.6849536895751953,4,1299,,,,,,,,,
41.26641845703125,0.1351393312215805,0.6731657981872559,4,1349,,,,,,,,,
40.23041534423828,0.14276008307933807,0.6836567521095276,4,1399,,,,,,,,,
31.61444664001465,0.14238125085830688,0.6979331374168396,4,1449,,,,,,,,,
,,,4,1479,46.580284118652344,0.1341676563024521,0.6818490624427795,,,,,,
,,,4,1479,,,,41.579490661621094,0.13206446170806885,0.6790537238121033,,,
56.00068664550781,0.13688381016254425,0.6770601868629456,5,1499,,,,,,,,,
43.63397216796875,0.11962976306676865,0.6817803382873535,5,1549,,,,,,,,,
37.379371643066406,0.14691540598869324,0.6773660778999329,5,1599,,,,,,,,,
50.74436569213867,0.12375260144472122,0.6596843004226685,5,1649,,,,,,,,,
44.36537170410156,0.11691131442785263,0.6679216623306274,5,1699,,,,,,,,,
37.729408264160156,0.13045457005500793,0.6850003004074097,5,1749,,,,,,,,,
,,,5,1775,38.68203353881836,0.13044357299804688,0.6751776933670044,,,,,,
,,,5,1775,,,,42.7751579284668,0.13057947158813477,0.6757336258888245,,,
44.50698471069336,0.11931905895471573,0.6679543852806091,6,1799,,,,,,,,,
36.156768798828125,0.11726102977991104,0.6832748651504517,6,1849,,,,,,,,,
47.28752517700195,0.14318431913852692,0.6659207940101624,6,1899,,,,,,,,,
34.50798797607422,0.14571450650691986,0.6757286787033081,6,1949,,,,,,,,,
