train/loss_MS_SSIM_step,train/loss_MSE_step,train/loss_BCE_step,epoch,step,val/loss_MS_SSIM,val/loss_MSE,val/loss_BCE,train/loss_MS_SSIM_epoch,train/loss_MSE_epoch,train/loss_BCE_epoch,test/loss_MS_SSIM,test/loss_MSE,test/loss_BCE
61.48859405517578,0.12679532170295715,0.6898324489593506,0,49,,,,,,,,,
46.20063400268555,0.13557076454162598,0.6712051033973694,0,99,,,,,,,,,
48.83818817138672,0.1350712925195694,0.6702432632446289,0,149,,,,,,,,,
46.45835876464844,0.11958640813827515,0.6525242924690247,0,199,,,,,,,,,
47.31658172607422,0.11250181496143341,0.6464115977287292,0,249,,,,,,,,,
33.656002044677734,0.11356130242347717,0.6494342088699341,0,299,,,,,,,,,
,,,0,311,41.08578872680664,0.11485700309276581,0.6434432864189148,,,,,,
,,,0,311,,,,46.04291534423828,0.12504315376281738,0.6636460423469543,,,
42.96748733520508,0.108921580016613,0.6504628658294678,1,349,,,,,,,,,
35.80446243286133,0.1050921231508255,0.6416935920715332,1,399,,,,,,,,,
41.794456481933594,0.10764101147651672,0.6449319124221802,1,449,,,,,,,,,
30.61395835876465,0.11239755153656006,0.6420825719833374,1,499,,,,,,,,,
40.802513122558594,0.12057365477085114,0.6244515180587769,1,549,,,,,,,,,
38.28976058959961,0.12118139117956161,0.6275827288627625,1,599,,,,,,,,,
,,,1,623,39.65260314941406,0.11108720302581787,0.6356539130210876,,,,,,
,,,1,623,,,,40.46400451660156,0.11195439845323563,0.6370847821235657,,,
40.87553787231445,0.11023736000061035,0.6351326107978821,2,649,,,,,,,,,
43.091880798339844,0.12092787027359009,0.6448586583137512,2,699,,,,,,,,,
40.08754348754883,0.10507199168205261,0.6232823729515076,2,749,,,,,,,,,
33.39747619628906,0.10059628635644913,0.6261492371559143,2,799,,,,,,,,,
35.85340881347656,0.10603037476539612,0.6133915185928345,2,849,,,,,,,,,
39.047611236572266,0.08946265280246735,0.6264871954917908,2,899,,,,,,,,,
,,,2,935,36.87339401245117,0.10467218607664108,0.622314453125,,,,,,
,,,2,935,,,,38.81107711791992,0.10739532113075256,0.6278494596481323,,,
48.30263900756836,0.10083663463592529,0.6210498809814453,3,949,,,,,,,,,
41.70754623413086,0.10637012869119644,0.6250672340393066,3,999,,,,,,,,,
36.75848388671875,0.11661398410797119,0.6100082397460938,3,1049,,,,,,,,,
35.612342834472656,0.08762058615684509,0.6145840883255005,3,1099,,,,,,,,,
41.214561462402344,0.09115319699048996,0.6191908121109009,3,1149,,,,,,,,,
29.426109313964844,0.10010963678359985,0.6080154180526733,3,1199,,,,,,,,,
,,,3,1247,40.900291442871094,0.11023884266614914,0.6339701414108276,,,,,,
,,,3,1247,,,,37.58248519897461,0.10342384874820709,0.6194499731063843,,,
42.86080551147461,0.11565503478050232,0.628867506980896,4,1249,,,,,,,,,
38.68233108520508,0.10899417102336884,0.6137822866439819,4,1299,,,,,,,,,
40.00170135498047,0.10234962403774261,0.6214984655380249,4,1349,,,,,,,,,
38.61008834838867,0.09185221791267395,0.6175601482391357,4,1399,,,,,,,,,
39.48388671875,0.11956669390201569,0.6074721813201904,4,1449,,,,,,,,,
32.82272720336914,0.1052861288189888,0.6190588474273682,4,1499,,,,,,,,,
36.64350509643555,0.11425399035215378,0.6003888845443726,4,1549,,,,,,,,,
,,,4,1559,35.9111328125,0.1010969951748848,0.6148794889450073,,,,,,
,,,4,1559,,,,37.72329330444336,0.10282335430383682,0.6182723045349121,,,
39.14866638183594,0.11189703643321991,0.6409007906913757,5,1599,,,,,,,,,
42.94348907470703,0.11491767317056656,0.6414665579795837,5,1649,,,,,,,,,
33.39130783081055,0.09332489967346191,0.6257425546646118,5,1699,,,,,,,,,
39.03819274902344,0.09790626168251038,0.6175280809402466,5,1749,,,,,,,,,
35.90239334106445,0.1074690967798233,0.6032482981681824,5,1799,,,,,,,,,
40.73201370239258,0.10202610492706299,0.6213603019714355,5,1849,,,,,,,,,
,,,5,1871,35.75685119628906,0.10125752538442612,0.6151083707809448,,,,,,
,,,5,1871,,,,37.680606842041016,0.10474928468465805,0.622086226940155,,,
37.741268157958984,0.09578338265419006,0.6066087484359741,6,1899,,,,,,,,,
38.043392181396484,0.10331322252750397,0.6064885854721069,6,1949,,,,,,,,,
37.824440002441406,0.11728334426879883,0.6158139109611511,6,1999,,,,,,,,,
31.579517364501953,0.10308408737182617,0.6252321004867554,6,2049,,,,,,,,,
34.34208679199219,0.0996134877204895,0.6042662858963013,6,2099,,,,,,,,,
41.64255905151367,0.11609752476215363,0.6218662261962891,6,2149,,,,,,,,,
,,,6,2183,34.752098083496094,0.09886150807142258,0.6099839210510254,,,,,,
,,,6,2183,,,,36.02756118774414,0.0994192361831665,0.6108947396278381,,,
35.110836029052734,0.1015184298157692,0.5939267873764038,7,2199,,,,,,,,,
35.60478591918945,0.0802474319934845,0.598735511302948,7,2249,,,,,,,,,
38.18168640136719,0.08047894388437271,0.6098007559776306,7,2299,,,,,,,,,
41.932071685791016,0.10991156101226807,0.6138789653778076,7,2349,,,,,,,,,
40.37738037109375,0.09634137153625488,0.6014531850814819,7,2399,,,,,,,,,
32.41903305053711,0.09067052602767944,0.6025731563568115,7,2449,,,,,,,,,
,,,7,2495,34.37586212158203,0.09588881582021713,0.6035417318344116,,,,,,
,,,7,2495,,,,35.329524993896484,0.09662211686372757,0.6048873066902161,,,
30.34711456298828,0.0873676985502243,0.6238908171653748,8,2499,,,,,,,,,
28.597063064575195,0.10658387839794159,0.6079505681991577,8,2549,,,,,,,,,
32.85345458984375,0.08966520428657532,0.5924495458602905,8,2599,,,,,,,,,
37.74756622314453,0.09133203327655792,0.5945650339126587,8,2649,,,,,,,,,
44.0835075378418,0.08306161314249039,0.6086618900299072,8,2699,,,,,,,,,
30.126846313476562,0.09053055942058563,0.5912168622016907,8,2749,,,,,,,,,
39.06884765625,0.10240918397903442,0.596912145614624,8,2799,,,,,,,,,
,,,8,2807,33.60924530029297,0.09484090656042099,0.6011255979537964,,,,,,
,,,8,2807,,,,34.88133239746094,0.09501995146274567,0.6015594005584717,,,
33.850975036621094,0.07970654964447021,0.5962603688240051,9,2849,,,,,,,,,
39.1335563659668,0.09947395324707031,0.595721423625946,9,2899,,,,,,,,,
33.332698822021484,0.10012814402580261,0.6069676876068115,9,2949,,,,,,,,,
37.06304931640625,0.11079564690589905,0.5956794023513794,9,2999,,,,,,,,,
44.03160858154297,0.09637479484081268,0.5995885133743286,9,3049,,,,,,,,,
33.33460235595703,0.07847152650356293,0.5859657526016235,9,3099,,,,,,,,,
,,,9,3119,33.96135711669922,0.09396512061357498,0.5992439985275269,,,,,,
,,,9,3119,,,,35.28759002685547,0.09445362538099289,0.6003342270851135,,,
33.70697021484375,0.09749239683151245,0.5880648493766785,10,3149,,,,,,,,,
38.94475173950195,0.08560080826282501,0.6058112382888794,10,3199,,,,,,,,,
42.0238151550293,0.09880965948104858,0.6040844917297363,10,3249,,,,,,,,,
28.577877044677734,0.08202674984931946,0.5925022959709167,10,3299,,,,,,,,,
33.823333740234375,0.08640038967132568,0.5871398448944092,10,3349,,,,,,,,,
27.82060432434082,0.09385161101818085,0.5876517295837402,10,3399,,,,,,,,,
,,,10,3431,33.44129180908203,0.08980382978916168,0.5900694727897644,,,,,,
,,,10,3431,,,,34.5323486328125,0.09182664752006531,0.5946108102798462,,,
36.09930419921875,0.08816929161548615,0.5843964219093323,11,3449,,,,,,,,,
35.96977615356445,0.07810918986797333,0.585923969745636,11,3499,,,,,,,,,
42.95014190673828,0.08519011735916138,0.6155641078948975,11,3549,,,,,,,,,
29.387426376342773,0.10529106110334396,0.6044041514396667,11,3599,,,,,,,,,
39.41026306152344,0.0983831137418747,0.5884361863136292,11,3649,,,,,,,,,
27.45795249938965,0.09400469064712524,0.5767722725868225,11,3699,,,,,,,,,
,,,11,3743,33.3433952331543,0.08961082994937897,0.5899423956871033,,,,,,
,,,11,3743,,,,34.01023864746094,0.08937180042266846,0.5892542600631714,,,
33.68442153930664,0.08462551236152649,0.6078797578811646,12,3749,,,,,,,,,
35.71555709838867,0.07617810368537903,0.5945798754692078,12,3799,,,,,,,,,
31.860755920410156,0.0807034820318222,0.5687641501426697,12,3849,,,,,,,,,
31.435949325561523,0.0817381888628006,0.5882386565208435,12,3899,,,,,,,,,
31.756132125854492,0.07621736824512482,0.5634196996688843,12,3949,,,,,,,,,
34.237884521484375,0.07760468870401382,0.5628491640090942,12,3999,,,,,,,,,
33.536582946777344,0.07762033492326736,0.555733859539032,12,4049,,,,,,,,,
,,,12,4055,32.39722442626953,0.08654078096151352,0.5830091238021851,,,,,,
,,,12,4055,,,,33.476688385009766,0.08672123402357101,0.583396852016449,,,
25.997840881347656,0.07793021202087402,0.5660176277160645,13,4099,,,,,,,,,
34.57582473754883,0.08680087327957153,0.5747344493865967,13,4149,,,,,,,,,
38.735313415527344,0.0974770337343216,0.5966128706932068,13,4199,,,,,,,,,
35.42023849487305,0.07870717346668243,0.5710709095001221,13,4249,,,,,,,,,
34.56922149658203,0.08771955221891403,0.5434629321098328,13,4299,,,,,,,,,
32.31308364868164,0.09156492352485657,0.577748715877533,13,4349,,,,,,,,,
,,,13,4367,31.876571655273438,0.08612686395645142,0.5820621252059937,,,,,,
,,,13,4367,,,,32.65957260131836,0.08362992107868195,0.5763881206512451,,,
32.91615295410156,0.07513975352048874,0.565750241279602,14,4399,,,,,,,,,
32.204498291015625,0.08525728434324265,0.5498132705688477,14,4449,,,,,,,,,
30.404918670654297,0.08674781024456024,0.5559837818145752,14,4499,,,,,,,,,
