train/loss_step,epoch,step,val/loss,train/loss_epoch,test/loss
0.4860711395740509,0,49,,,
0.3709370791912079,0,99,,,
0.4829097390174866,0,149,,,
0.42250287532806396,0,199,,,
0.42700162529945374,0,249,,,
,0,295,0.6993682384490967,,
,0,295,,0.4564310908317566,
0.37938567996025085,1,299,,,
0.43569231033325195,1,349,,,
0.4175710082054138,1,399,,,
0.4231377840042114,1,449,,,
0.5199908018112183,1,499,,,
0.44384050369262695,1,549,,,
,1,591,0.4188608229160309,,
,1,591,,0.4186398386955261,
0.4477877616882324,2,599,,,
0.40620848536491394,2,649,,,
0.4434693157672882,2,699,,,
0.41597604751586914,2,749,,,
0.43511679768562317,2,799,,,
0.4347612261772156,2,849,,,
,2,887,0.4161536991596222,,
,2,887,,0.4095054864883423,
0.4056847095489502,3,899,,,
0.37771075963974,3,949,,,
0.4576066732406616,3,999,,,
0.4372934401035309,3,1049,,,
0.3815326690673828,3,1099,,,
0.40697723627090454,3,1149,,,
,3,1183,0.5849810242652893,,
,3,1183,,0.4081556499004364,
0.41114190220832825,4,1199,,,
0.4240606427192688,4,1249,,,
0.4109902083873749,4,1299,,,
0.3662630319595337,4,1349,,,
0.39467376470565796,4,1399,,,
0.3824014961719513,4,1449,,,
,4,1479,0.40146389603614807,,
,4,1479,,0.40508925914764404,
0.36750441789627075,5,1499,,,
0.4110777974128723,5,1549,,,
0.47946009039878845,5,1599,,,
0.3898875117301941,5,1649,,,
0.42026016116142273,5,1699,,,
0.4514310359954834,5,1749,,,
,5,1775,0.40697354078292847,,
,5,1775,,0.4013742506504059,
0.39156103134155273,6,1799,,,
0.4617636203765869,6,1849,,,
0.4080711007118225,6,1899,,,
0.36035433411598206,6,1949,,,
0.4300156831741333,6,1999,,,
0.38107529282569885,6,2049,,,
,6,2071,0.40687280893325806,,
,6,2071,,0.4003313481807709,
0.37172049283981323,7,2099,,,
0.40652018785476685,7,2149,,,
0.3595081567764282,7,2199,,,
0.4203706383705139,7,2249,,,
0.36499011516571045,7,2299,,,
0.4065117835998535,7,2349,,,
,7,2367,0.40676748752593994,,
,7,2367,,0.3989163339138031,
0.4057011604309082,8,2399,,,
0.40997403860092163,8,2449,,,
0.3612578511238098,8,2499,,,
0.4125202000141144,8,2549,,,
0.42778897285461426,8,2599,,,
0.41243940591812134,8,2649,,,
,8,2663,0.41996070742607117,,
,8,2663,,0.3968683183193207,
0.38210999965667725,9,2699,,,
0.37803810834884644,9,2749,,,
0.4144441485404968,9,2799,,,
0.4959748387336731,9,2849,,,
0.41416168212890625,9,2899,,,
0.42694300413131714,9,2949,,,
,9,2959,0.398693710565567,,
,9,2959,,0.3960227370262146,
0.4554322063922882,10,2999,,,
0.3980959355831146,10,3049,,,
0.3771432042121887,10,3099,,,
0.36078786849975586,10,3149,,,
0.39787715673446655,10,3199,,,
0.4507244825363159,10,3249,,,
,10,3255,0.46578145027160645,,
,10,3255,,0.39377978444099426,
0.37404292821884155,11,3299,,,
0.377935528755188,11,3349,,,
0.3853605091571808,11,3399,,,
0.4213564991950989,11,3449,,,
0.38559842109680176,11,3499,,,
0.3973388969898224,11,3549,,,
,11,3551,0.4077966809272766,,
,11,3551,,0.39347773790359497,
0.4123533368110657,12,3599,,,
0.39066916704177856,12,3649,,,
0.3524366319179535,12,3699,,,
0.39430004358291626,12,3749,,,
0.3675979971885681,12,3799,,,
,12,3847,0.4059616029262543,,
,12,3847,,0.39256560802459717,
0.37517255544662476,13,3849,,,
0.4256663918495178,13,3899,,,
0.36952710151672363,13,3949,,,
0.4029020369052887,13,3999,,,
0.41698741912841797,13,4049,,,
0.37798604369163513,13,4099,,,
,13,4143,0.4027897119522095,,
,13,4143,,0.39255332946777344,
0.40964701771736145,14,4149,,,
0.4007463753223419,14,4199,,,
0.4009789526462555,14,4249,,,
0.3650042712688446,14,4299,,,
0.36203449964523315,14,4349,,,
0.369012713432312,14,4399,,,
,14,4439,0.3945673704147339,,
,14,4439,,0.39084669947624207,
0.3272966742515564,15,4449,,,
0.3465116620063782,15,4499,,,
0.36920619010925293,15,4549,,,
0.38791823387145996,15,4599,,,
0.36998072266578674,15,4649,,,
0.39542579650878906,15,4699,,,
,15,4735,0.3959222137928009,,
,15,4735,,0.39232784509658813,
0.36585867404937744,16,4749,,,
0.3637271523475647,16,4799,,,
0.3636276423931122,16,4849,,,
0.39549651741981506,16,4899,,,
