train/loss_MS_SSIM_step,train/loss_MSE_step,train/loss_BCE_step,epoch,step,val/loss_MS_SSIM,val/loss_MSE,val/loss_BCE,train/loss_MS_SSIM_epoch,train/loss_MSE_epoch,train/loss_BCE_epoch,test/loss_MS_SSIM,test/loss_MSE,test/loss_BCE
57.45872116088867,0.13197669386863708,0.6893839836120605,0,49,,,,,,,,,
49.927032470703125,0.11604496836662292,0.6649774312973022,0,99,,,,,,,,,
46.91107940673828,0.11198089271783829,0.6556028127670288,0,149,,,,,,,,,
45.878536224365234,0.12797811627388,0.6406175494194031,0,199,,,,,,,,,
48.42247772216797,0.12240462005138397,0.6385915875434875,0,249,,,,,,,,,
46.46100997924805,0.11947308480739594,0.6361730098724365,0,299,,,,,,,,,
,,,0,311,40.76996612548828,0.11210286617279053,0.6375108957290649,,,,,,
,,,0,311,,,,46.2974739074707,0.12072883546352386,0.6548758745193481,,,
39.47731399536133,0.10858891159296036,0.6381418704986572,1,349,,,,,,,,,
42.789947509765625,0.09684504568576813,0.6323405504226685,1,399,,,,,,,,,
39.423458099365234,0.11317703872919083,0.6234936714172363,1,449,,,,,,,,,
33.814979553222656,0.10362489521503448,0.6334735751152039,1,499,,,,,,,,,
39.45066833496094,0.10617759823799133,0.6107335090637207,1,549,,,,,,,,,
35.62518310546875,0.10786941647529602,0.6124417781829834,1,599,,,,,,,,,
,,,1,623,37.773765563964844,0.10483003407716751,0.6225008964538574,,,,,,
,,,1,623,,,,39.86707305908203,0.10666064918041229,0.6259055137634277,,,
42.71310043334961,0.13235828280448914,0.6270233392715454,2,649,,,,,,,,,
44.77891159057617,0.1099100261926651,0.6213723421096802,2,699,,,,,,,,,
35.38671875,0.11356063932180405,0.6230959892272949,2,749,,,,,,,,,
40.097164154052734,0.09675081819295883,0.6171144247055054,2,799,,,,,,,,,
43.58544158935547,0.09923392534255981,0.6145702600479126,2,849,,,,,,,,,
34.18857955932617,0.09805908799171448,0.6146210432052612,2,899,,,,,,,,,
,,,2,935,36.393898010253906,0.09782557934522629,0.6075724363327026,,,,,,
,,,2,935,,,,38.300472259521484,0.10236313194036484,0.6169265508651733,,,
41.73061752319336,0.09306687116622925,0.6248340606689453,3,949,,,,,,,,,
40.67723083496094,0.09345276653766632,0.595318078994751,3,999,,,,,,,,,
39.598358154296875,0.09003239125013351,0.598243772983551,3,1049,,,,,,,,,
40.31807327270508,0.09258931875228882,0.6150530576705933,3,1099,,,,,,,,,
28.724754333496094,0.09061969816684723,0.5865652561187744,3,1149,,,,,,,,,
38.91222381591797,0.10774171352386475,0.6253772974014282,3,1199,,,,,,,,,
,,,3,1247,36.67779541015625,0.09822459518909454,0.6083775758743286,,,,,,
,,,3,1247,,,,37.886199951171875,0.09737562388181686,0.6066222190856934,,,
50.621116638183594,0.12013321369886398,0.6182500720024109,4,1249,,,,,,,,,
34.574554443359375,0.10486698150634766,0.6089121103286743,4,1299,,,,,,,,,
38.419830322265625,0.0945308655500412,0.606540322303772,4,1349,,,,,,,,,
39.927146911621094,0.0979580208659172,0.5953484773635864,4,1399,,,,,,,,,
30.708621978759766,0.09825427830219269,0.5945972204208374,4,1449,,,,,,,,,
24.35052490234375,0.0870281532406807,0.5685556530952454,4,1499,,,,,,,,,
48.23465347290039,0.08958419412374496,0.6275169849395752,4,1549,,,,,,,,,
,,,4,1559,36.27614212036133,0.09974709898233414,0.6118569374084473,,,,,,
,,,4,1559,,,,36.601783752441406,0.09411173313856125,0.5994914174079895,,,
38.797142028808594,0.09039834141731262,0.6059023141860962,5,1599,,,,,,,,,
32.81690979003906,0.08799337595701218,0.599779486656189,5,1649,,,,,,,,,
30.972206115722656,0.09982147812843323,0.6082669496536255,5,1699,,,,,,,,,
39.44375991821289,0.09462222456932068,0.5936509370803833,5,1749,,,,,,,,,
35.39046096801758,0.09377093613147736,0.5833264589309692,5,1799,,,,,,,,,
24.72013282775879,0.09093570709228516,0.5958118438720703,5,1849,,,,,,,,,
,,,5,1871,34.94114685058594,0.0909620076417923,0.593043327331543,,,,,,
,,,5,1871,,,,36.700927734375,0.09269855171442032,0.5963820815086365,,,
42.294036865234375,0.08487234264612198,0.6050580739974976,6,1899,,,,,,,,,
34.30400085449219,0.07427728176116943,0.5800169706344604,6,1949,,,,,,,,,
39.204429626464844,0.09548409283161163,0.580398678779602,6,1999,,,,,,,,,
39.26017379760742,0.10581989586353302,0.6091002821922302,6,2049,,,,,,,,,
28.12096405029297,0.08120667934417725,0.5625927448272705,6,2099,,,,,,,,,
39.515541076660156,0.10649819672107697,0.5926349759101868,6,2149,,,,,,,,,
