train/loss_MS_SSIM_step,train/loss_MSE_step,train/loss_BCE_step,epoch,step,val/loss_MS_SSIM,val/loss_MSE,val/loss_BCE,train/loss_MS_SSIM_epoch,train/loss_MSE_epoch,train/loss_BCE_epoch
49.65377426147461,0.12500151991844177,0.658793568611145,13,4199,,,,,,
43.80922317504883,0.11735089123249054,0.6292120218276978,13,4249,,,,,,
37.196964263916016,0.11598797142505646,0.6310306787490845,13,4299,,,,,,
40.020267486572266,0.10497669875621796,0.6219900250434875,13,4349,,,,,,
,,,13,4367,39.42280197143555,0.10971339792013168,0.632462739944458,,,
,,,13,4367,,,,40.409812927246094,0.11069909483194351,0.6342577934265137
35.004295349121094,0.10415126383304596,0.6291207075119019,14,4399,,,,,,
37.53318786621094,0.0919782817363739,0.6272327899932861,14,4449,,,,,,
36.19757843017578,0.12214973568916321,0.6294442415237427,14,4499,,,,,,
41.94213104248047,0.1060546487569809,0.6356379389762878,14,4549,,,,,,
38.37758255004883,0.10296587646007538,0.6450566053390503,14,4599,,,,,,
30.28608512878418,0.10645303130149841,0.6380728483200073,14,4649,,,,,,
,,,14,4679,39.25640106201172,0.10714822262525558,0.6271304488182068,,,
,,,14,4679,,,,39.74811935424805,0.10937882959842682,0.631546139717102
37.292015075683594,0.11271071434020996,0.625375509262085,15,4699,,,,,,
46.18479537963867,0.10055669397115707,0.6333918571472168,15,4749,,,,,,
46.706817626953125,0.10009652376174927,0.6324589252471924,15,4799,,,,,,
38.07362365722656,0.0988340824842453,0.627433180809021,15,4849,,,,,,
36.6656379699707,0.11237379908561707,0.638784646987915,15,4899,,,,,,
40.17022705078125,0.11781769245862961,0.6285947561264038,15,4949,,,,,,
,,,15,4991,38.422000885009766,0.10515056550502777,0.6229133605957031,,,
,,,15,4991,,,,39.18286895751953,0.10733532160520554,0.6272875666618347
35.4018440246582,0.11271651834249496,0.6123167276382446,16,4999,,,,,,
45.3002815246582,0.11560215055942535,0.6245932579040527,16,5049,,,,,,
40.777671813964844,0.11482971906661987,0.6323552131652832,16,5099,,,,,,
36.99517059326172,0.09348854422569275,0.6266255378723145,16,5149,,,,,,
33.38161849975586,0.10616059601306915,0.6206152439117432,16,5199,,,,,,
43.8218879699707,0.09884029626846313,0.6324300765991211,16,5249,,,,,,
39.94408416748047,0.1210719645023346,0.6238404512405396,16,5299,,,,,,
,,,16,5303,37.960777282714844,0.10379508882761002,0.6200230717658997,,,
,,,16,5303,,,,38.65106201171875,0.10617469996213913,0.6248243451118469
38.3924674987793,0.08957704901695251,0.635034441947937,17,5349,,,,,,
43.3896598815918,0.10183213651180267,0.6264691352844238,17,5399,,,,,,
45.01128387451172,0.10983411967754364,0.6258881092071533,17,5449,,,,,,
33.0210075378418,0.09325141459703445,0.6267130970954895,17,5499,,,,,,
39.67116928100586,0.09307154268026352,0.6213995218276978,17,5549,,,,,,
37.321144104003906,0.11096131056547165,0.6360985040664673,17,5599,,,,,,
,,,17,5615,38.919246673583984,0.10897152125835419,0.6308227181434631,,,
,,,17,5615,,,,38.41380310058594,0.10588759928941727,0.6243123412132263
47.84549331665039,0.10717495530843735,0.6430696845054626,18,5649,,,,,,
38.55117416381836,0.11096816509962082,0.6340142488479614,18,5699,,,,,,
42.81800842285156,0.11822456121444702,0.6276635527610779,18,5749,,,,,,
44.800559997558594,0.10873141139745712,0.6227022409439087,18,5799,,,,,,
36.736595153808594,0.09858576953411102,0.6151478290557861,18,5849,,,,,,
37.50092315673828,0.08761543780565262,0.6078445911407471,18,5899,,,,,,
,,,18,5927,37.8934326171875,0.10319481045007706,0.6189475655555725,,,
,,,18,5927,,,,38.97420883178711,0.10673797130584717,0.6260600090026855
48.062400817871094,0.1319970190525055,0.6419599652290344,19,5949,,,,,,
38.500831604003906,0.10895758867263794,0.6181296110153198,19,5999,,,,,,
41.53554916381836,0.11693116277456284,0.6306616067886353,19,6049,,,,,,
30.946434020996094,0.10553182661533356,0.6092084646224976,19,6099,,,,,,
21.853435516357422,0.10366843640804291,0.5985326170921326,19,6149,,,,,,
40.4868049621582,0.10302020609378815,0.6217973232269287,19,6199,,,,,,
,,,19,6239,36.848384857177734,0.1015176996588707,0.6154012680053711,,,
,,,19,6239,,,,37.85906219482422,0.10253559052944183,0.6172519326210022
39.60074234008789,0.10256707668304443,0.6072628498077393,20,6249,,,,,,
39.32815933227539,0.10358063876628876,0.610980212688446,20,6299,,,,,,
39.59090805053711,0.1070275604724884,0.6087172627449036,20,6349,,,,,,
43.343502044677734,0.09674865007400513,0.6105042695999146,20,6399,,,,,,
42.0829963684082,0.10612472891807556,0.6189123392105103,20,6449,,,,,,
32.59791564941406,0.10043613612651825,0.5997719764709473,20,6499,,,,,,
38.110137939453125,0.1075136587023735,0.6052224040031433,20,6549,,,,,,
,,,20,6551,36.44118118286133,0.09953821450471878,0.6109403371810913,,,
,,,20,6551,,,,37.14683151245117,0.10052638500928879,0.6129812002182007
39.74156188964844,0.11216554045677185,0.617325484752655,21,6599,,,,,,
36.48944091796875,0.10617463290691376,0.6090068221092224,21,6649,,,,,,
41.10698699951172,0.11402302980422974,0.6358472108840942,21,6699,,,,,,
48.91952133178711,0.11138312518596649,0.6379799246788025,21,6749,,,,,,
42.79961013793945,0.09711387753486633,0.6270889043807983,21,6799,,,,,,
33.12978744506836,0.10330069065093994,0.6137806177139282,21,6849,,,,,,
,,,21,6863,37.33993911743164,0.10072246938943863,0.6135246157646179,,,
,,,21,6863,,,,38.43474197387695,0.10419876128435135,0.6206567883491516
40.37796401977539,0.08590112626552582,0.5976527333259583,22,6899,,,,,,
38.734317779541016,0.10920122265815735,0.6002724766731262,22,6949,,,,,,
42.763118743896484,0.09593258798122406,0.6164869070053101,22,6999,,,,,,
34.532325744628906,0.0994592159986496,0.6088069677352905,22,7049,,,,,,
35.37287139892578,0.08489350974559784,0.6146234273910522,22,7099,,,,,,
35.613487243652344,0.0957033634185791,0.6117756962776184,22,7149,,,,,,
,,,22,7175,36.06435775756836,0.09684408456087112,0.6054524183273315,,,
,,,22,7175,,,,36.920528411865234,0.09880517423152924,0.6092500686645508
35.19661331176758,0.09176196902990341,0.5974117517471313,23,7199,,,,,,
37.735294342041016,0.0965350791811943,0.5962731242179871,23,7249,,,,,,
46.787452697753906,0.10557235777378082,0.6219746470451355,23,7299,,,,,,
31.93729019165039,0.08012521266937256,0.5853508710861206,23,7349,,,,,,
35.24238967895508,0.09772683680057526,0.5940265655517578,23,7399,,,,,,
31.326866149902344,0.08439896255731583,0.5924557447433472,23,7449,,,,,,
,,,23,7487,35.78895568847656,0.09597611427307129,0.6032636165618896,,,
,,,23,7487,,,,36.601253509521484,0.09703290462493896,0.6055738925933838
36.1185188293457,0.0924375131726265,0.6088855266571045,24,7499,,,,,,
30.817907333374023,0.09615900367498398,0.5992932319641113,24,7549,,,,,,
30.829679489135742,0.07995127141475677,0.5915187001228333,24,7599,,,,,,
33.99642562866211,0.09999382495880127,0.5921360850334167,24,7649,,,,,,
37.18025588989258,0.09763690829277039,0.5847775936126709,24,7699,,,,,,
36.10512161254883,0.09308096021413803,0.584405243396759,24,7749,,,,,,
42.55918884277344,0.08171936124563217,0.5959068536758423,24,7799,,,,,,
,,,24,7799,35.04916763305664,0.090648353099823,0.5920295119285583,,,
,,,24,7799,,,,36.00480270385742,0.09435098618268967,0.5998002290725708
34.165931701660156,0.07739964127540588,0.5873404741287231,25,7849,,,,,,
37.371971130371094,0.09213018417358398,0.5888793468475342,25,7899,,,,,,
36.770450592041016,0.08549539744853973,0.5889720320701599,25,7949,,,,,,
36.291419982910156,0.09875759482383728,0.5861488580703735,25,7999,,,,,,
30.637353897094727,0.09058038890361786,0.6127983331680298,25,8049,,,,,,
33.95779037475586,0.09751048684120178,0.6016353368759155,25,8099,,,,,,
,,,25,8111,35.30361557006836,0.09471367299556732,0.6007665991783142,,,
,,,25,8111,,,,35.48698043823242,0.09171746671199799,0.5940779447555542
41.32258987426758,0.10085669159889221,0.5933342576026917,26,8149,,,,,,
44.278778076171875,0.08680105954408646,0.5918790102005005,26,8199,,,,,,
39.56561279296875,0.09045718610286713,0.5925756096839905,26,8249,,,,,,
41.8571891784668,0.08710864186286926,0.6042554974555969,26,8299,,,,,,
38.96617889404297,0.08934257179498672,0.5798463821411133,26,8349,,,,,,
36.54032516479492,0.10045571625232697,0.6128056049346924,26,8399,,,,,,
,,,26,8423,38.10056686401367,0.0958520770072937,0.6035966277122498,,,
,,,26,8423,,,,36.08704376220703,0.09078122675418854,0.5920621156692505
37.70864486694336,0.10932302474975586,0.6040769815444946,27,8449,,,,,,
37.0352668762207,0.09661424160003662,0.5945954322814941,27,8499,,,,,,
42.87697219848633,0.11290979385375977,0.6219829320907593,27,8549,,,,,,
40.00135803222656,0.10437212884426117,0.6340103149414062,27,8599,,,,,,
30.145872116088867,0.09627464413642883,0.5750645399093628,27,8649,,,,,,
35.178802490234375,0.09403737634420395,0.6015599966049194,27,8699,,,,,,
,,,27,8735,34.90413284301758,0.09000124037265778,0.5906155109405518,,,
,,,27,8735,,,,36.694549560546875,0.09277636557817459,0.5963961482048035
36.72568893432617,0.07563948631286621,0.5860254168510437,28,8749,,,,,,
41.441261291503906,0.09053453803062439,0.5843706130981445,28,8799,,,,,,
31.70220184326172,0.08435633033514023,0.5699822902679443,28,8849,,,,,,
29.678428649902344,0.08977826684713364,0.5751427412033081,28,8899,,,,,,
34.84584045410156,0.07369723170995712,0.5863770842552185,28,8949,,,,,,
33.40882110595703,0.08829952776432037,0.5703518390655518,28,8999,,,,,,
,,,28,9047,34.16477584838867,0.08674011379480362,0.5834605097770691,,,
,,,28,9047,,,,35.26211929321289,0.08908714354038239,0.588187038898468
29.843490600585938,0.08912717550992966,0.5667498111724854,29,9049,,,,,,
32.9564323425293,0.07276729494333267,0.5859370231628418,29,9099,,,,,,
29.95048713684082,0.08802098035812378,0.5767709016799927,29,9149,,,,,,
32.45928192138672,0.08753518760204315,0.5756791830062866,29,9199,,,,,,
33.06637954711914,0.09286370128393173,0.5939196348190308,29,9249,,,,,,
34.58705520629883,0.08562633395195007,0.5842912197113037,29,9299,,,,,,
38.9336051940918,0.08451424539089203,0.5791829824447632,29,9349,,,,,,
,,,29,9359,34.71464538574219,0.08706001192331314,0.5842706561088562,,,
,,,29,9359,,,,35.146453857421875,0.08640813827514648,0.5824393033981323
31.77553367614746,0.0857151448726654,0.5779080986976624,30,9399,,,,,,
42.01844787597656,0.08042372763156891,0.5760165452957153,30,9449,,,,,,
38.02104187011719,0.0892617478966713,0.5714949369430542,30,9499,,,,,,
62.801753997802734,0.10620789974927902,0.628002941608429,30,9549,,,,,,
57.37751770019531,0.12607383728027344,0.6496227979660034,30,9599,,,,,,
53.69256591796875,0.1156163364648819,0.6553146839141846,30,9649,,,,,,
,,,30,9671,46.80356216430664,0.11472160369157791,0.6419565081596375,,,
,,,30,9671,,,,47.50705337524414,0.10281167924404144,0.6166163086891174
44.466529846191406,0.12070237100124359,0.6323814988136292,31,9699,,,,,,
41.523563385009766,0.10273900628089905,0.6183104515075684,31,9749,,,,,,
42.26780700683594,0.09941671788692474,0.6131991744041443,31,9799,,,,,,
46.22160339355469,0.09590552747249603,0.6030358672142029,31,9849,,,,,,
40.25678634643555,0.08201778680086136,0.5888677835464478,31,9899,,,,,,
37.16250228881836,0.10132791846990585,0.6095663905143738,31,9949,,,,,,
,,,31,9983,36.99500274658203,0.09465517848730087,0.6006739735603333,,,
,,,31,9983,,,,39.8162727355957,0.09918470680713654,0.6095836758613586
39.21196365356445,0.09473094344139099,0.5895616412162781,32,9999,,,,,,
39.40360641479492,0.10223700106143951,0.602321982383728,32,10049,,,,,,
35.63043975830078,0.08276215940713882,0.5751538276672363,32,10099,,,,,,
35.50685501098633,0.08905763924121857,0.5797150135040283,32,10149,,,,,,
34.882164001464844,0.07758142054080963,0.5914299488067627,32,10199,,,,,,
34.629066467285156,0.08266974240541458,0.6041580438613892,32,10249,,,,,,
,,,32,10295,35.35247039794922,0.0865679606795311,0.5828509330749512,,,
,,,32,10295,,,,36.63184356689453,0.08973683416843414,0.5897408723831177
39.98294448852539,0.0895562469959259,0.6096839904785156,33,10299,,,,,,
34.150611877441406,0.08796216547489166,0.5804110169410706,33,10349,,,,,,
34.4986686706543,0.07062064111232758,0.5901306867599487,33,10399,,,,,,
27.61298370361328,0.0811413899064064,0.5829503536224365,33,10449,,,,,,
51.009708404541016,0.09997142851352692,0.6063780784606934,33,10499,,,,,,
39.76372528076172,0.08714000135660172,0.5740987658500671,33,10549,,,,,,
37.34663772583008,0.0868004709482193,0.5692246556282043,33,10599,,,,,,
,,,33,10607,34.6865234375,0.08546876162290573,0.5805564522743225,,,
,,,33,10607,,,,35.679832458496094,0.08568160235881805,0.5809245705604553
34.787132263183594,0.08498586714267731,0.559798538684845,34,10649,,,,,,
37.87478256225586,0.085544154047966,0.5743695497512817,34,10699,,,,,,
36.35254669189453,0.07830104231834412,0.5653906464576721,34,10749,,,,,,
39.673973083496094,0.0744565948843956,0.5679981112480164,34,10799,,,,,,
33.754783630371094,0.07807956635951996,0.581768274307251,34,10849,,,,,,
33.353759765625,0.0941026508808136,0.6072307825088501,34,10899,,,,,,
,,,34,10919,33.95263671875,0.08187231421470642,0.5724983215332031,,,
,,,34,10919,,,,35.11170196533203,0.08303149789571762,0.5750032067298889
30.571758270263672,0.06932449340820312,0.5581598877906799,35,10949,,,,,,
36.129486083984375,0.08477306365966797,0.5702120661735535,35,10999,,,,,,
41.85369110107422,0.07682221382856369,0.5837258696556091,35,11049,,,,,,
35.20027542114258,0.07313849776983261,0.5497246980667114,35,11099,,,,,,
33.217655181884766,0.06905633211135864,0.5453794598579407,35,11149,,,,,,
36.48293685913086,0.07017023861408234,0.5841220617294312,35,11199,,,,,,
,,,35,11231,33.452945709228516,0.07754792273044586,0.5628514289855957,,,
,,,35,11231,,,,34.58805465698242,0.07976772636175156,0.5677767395973206
34.17111587524414,0.08032626658678055,0.5581324100494385,36,11249,,,,,,
32.29936218261719,0.0782540887594223,0.5547372102737427,36,11299,,,,,,
38.453590393066406,0.08746346831321716,0.5597656965255737,36,11349,,,,,,
27.843273162841797,0.0758451446890831,0.5671687126159668,36,11399,,,,,,
27.65119171142578,0.07846158742904663,0.5784718990325928,36,11449,,,,,,
30.279552459716797,0.07338365912437439,0.543372631072998,36,11499,,,,,,
,,,36,11543,34.003570556640625,0.07752014696598053,0.5631355047225952,,,
,,,36,11543,,,,33.89875030517578,0.07668668776750565,0.5610935091972351
37.91789245605469,0.07036294043064117,0.5395334959030151,37,11549,,,,,,
31.75156021118164,0.08301227539777756,0.5637632608413696,37,11599,,,,,,
30.300729751586914,0.06794021278619766,0.541685163974762,37,11649,,,,,,
30.933225631713867,0.07030637562274933,0.5452929735183716,37,11699,,,,,,
34.88470458984375,0.05878478288650513,0.5417623519897461,37,11749,,,,,,
44.21027755737305,0.09133569896221161,0.5645791292190552,37,11799,,,,,,
41.957611083984375,0.0723995789885521,0.5756003856658936,37,11849,,,,,,
,,,37,11855,33.226890563964844,0.07465367019176483,0.5563765168190002,,,
,,,37,11855,,,,34.26966094970703,0.07460442185401917,0.5563445687294006
23.043376922607422,0.08418651670217514,0.5484086275100708,38,11899,,,,,,
33.394920349121094,0.065335713326931,0.5465761423110962,38,11949,,,,,,
32.76499557495117,0.06166820973157883,0.5531497597694397,38,11999,,,,,,
38.927207946777344,0.07178821414709091,0.5708819627761841,38,12049,,,,,,
29.84806251525879,0.07736976444721222,0.5437395572662354,38,12099,,,,,,
30.78096580505371,0.07047263532876968,0.5456368327140808,38,12149,,,,,,
,,,38,12167,32.44401931762695,0.06905399262905121,0.5434281826019287,,,
,,,38,12167,,,,33.67406463623047,0.07155506312847137,0.5492738485336304
32.99839401245117,0.058706752955913544,0.5300731658935547,39,12199,,,,,,
36.752925872802734,0.06789117306470871,0.5564055442810059,39,12249,,,,,,
31.9887752532959,0.07897628843784332,0.5325960516929626,39,12299,,,,,,
35.16301345825195,0.0696873664855957,0.5111857652664185,39,12349,,,,,,
26.834440231323242,0.0528663769364357,0.5213807821273804,39,12399,,,,,,
34.330604553222656,0.07679405808448792,0.5434814095497131,39,12449,,,,,,
,,,39,12479,33.36225891113281,0.07139068096876144,0.5490856170654297,,,
,,,39,12479,,,,33.799171447753906,0.06992154568433762,0.5455642342567444
33.920814514160156,0.07938545942306519,0.5270413160324097,40,12499,,,,,,
39.072776794433594,0.06622272729873657,0.5521548390388489,40,12549,,,,,,
29.987537384033203,0.06798805296421051,0.5257567167282104,40,12599,,,,,,
37.476295471191406,0.06859880685806274,0.5312632322311401,40,12649,,,,,,
28.16014289855957,0.07051795721054077,0.5586451292037964,40,12699,,,,,,
42.427711486816406,0.08550203591585159,0.5436413884162903,40,12749,,,,,,
,,,40,12791,32.66803741455078,0.0688914954662323,0.5432490110397339,,,
,,,40,12791,,,,34.35755157470703,0.07028234004974365,0.5462104678153992
31.553232192993164,0.0778600424528122,0.5846792459487915,41,12799,,,,,,
36.41348648071289,0.056427180767059326,0.5621623992919922,41,12849,,,,,,
34.47884750366211,0.06936998665332794,0.54013991355896,41,12899,,,,,,
37.91933822631836,0.06177394837141037,0.5634764432907104,41,12949,,,,,,
35.2172737121582,0.06721466779708862,0.5374233722686768,41,12999,,,,,,
36.816524505615234,0.05360528454184532,0.5099536776542664,41,13049,,,,,,
37.23736572265625,0.08274360001087189,0.5585623979568481,41,13099,,,,,,
,,,41,13103,32.14792251586914,0.06605424731969833,0.5367187261581421,,,
,,,41,13103,,,,33.71818923950195,0.06761151552200317,0.5401439666748047
28.902238845825195,0.06361380219459534,0.5352597236633301,42,13149,,,,,,
33.80925750732422,0.06222611293196678,0.519691526889801,42,13199,,,,,,
39.19990158081055,0.06096329540014267,0.5447049140930176,42,13249,,,,,,
42.42988204956055,0.05551040172576904,0.5483059883117676,42,13299,,,,,,
38.82575225830078,0.06563633680343628,0.5380370616912842,42,13349,,,,,,
35.680694580078125,0.05293232947587967,0.5123497247695923,42,13399,,,,,,
,,,42,13415,31.616558074951172,0.06149855628609657,0.5257741212844849,,,
,,,42,13415,,,,32.82891845703125,0.0627208948135376,0.5288090109825134
35.093162536621094,0.0707823783159256,0.515224814414978,43,13449,,,,,,
25.198936462402344,0.05963663011789322,0.5103831887245178,43,13499,,,,,,
28.081167221069336,0.04928184300661087,0.5127424001693726,43,13549,,,,,,
31.219112396240234,0.05273578315973282,0.513755202293396,43,13599,,,,,,
42.534793853759766,0.07717785239219666,0.5384786128997803,43,13649,,,,,,
28.791379928588867,0.05860927700996399,0.510530412197113,43,13699,,,,,,
,,,43,13727,31.25257682800293,0.05658164247870445,0.513837993144989,,,
,,,43,13727,,,,32.36343765258789,0.05937720090150833,0.5209022164344788
26.5082950592041,0.0605897530913353,0.504698634147644,44,13749,,,,,,
31.98627281188965,0.0398905947804451,0.5170361995697021,44,13799,,,,,,
32.6151008605957,0.05700268596410751,0.5165509581565857,44,13849,,,,,,
30.005813598632812,0.04092299938201904,0.5004364252090454,44,13899,,,,,,
29.43640899658203,0.0610201396048069,0.47761207818984985,44,13949,,,,,,
31.362545013427734,0.06507010757923126,0.5054200291633606,44,13999,,,,,,
,,,44,14039,30.876636505126953,0.054733771830797195,0.5090904235839844,,,
,,,44,14039,,,,32.146583557128906,0.05646783858537674,0.5135654807090759
30.407238006591797,0.07241841405630112,0.5456956624984741,45,14049,,,,,,
33.51429748535156,0.059801384806632996,0.5139095783233643,45,14099,,,,,,
29.76621437072754,0.04672899469733238,0.5092374086380005,45,14149,,,,,,
